reg;cl_age90;Dc_Elec_Covid_cum;jour
32;39;1;2020-04-30
32;39;1;2020-05-01
32;39;1;2020-05-02
32;39;1;2020-05-03
32;39;1;2020-05-04
32;39;1;2020-05-05
32;39;1;2020-05-06
32;39;1;2020-05-07
32;39;1;2020-05-08
32;39;1;2020-05-09
32;39;2;2020-05-10
32;39;2;2020-05-11
32;39;2;2020-05-12
32;39;2;2020-05-13
32;39;2;2020-05-14
32;39;2;2020-05-15
32;39;2;2020-05-16
32;39;2;2020-05-17
32;49;0;2020-03-06
32;49;0;2020-03-07
32;49;0;2020-03-08
32;49;0;2020-03-09
32;49;0;2020-03-10
32;49;0;2020-03-11
32;49;0;2020-03-12
32;49;0;2020-03-13
32;49;0;2020-03-14
32;49;0;2020-03-15
32;49;0;2020-03-16
32;49;0;2020-03-17
32;49;0;2020-03-18
32;49;0;2020-03-19
32;49;0;2020-03-20
32;49;0;2020-03-21
32;49;0;2020-03-22
32;49;0;2020-03-23
32;49;0;2020-03-24
32;49;0;2020-03-25
32;49;0;2020-03-26
32;49;0;2020-03-27
32;49;0;2020-03-28
32;49;0;2020-03-29
32;49;0;2020-03-30
32;49;0;2020-03-31
32;49;1;2020-04-01
32;49;1;2020-04-02
32;49;1;2020-04-03
32;49;1;2020-04-04
32;49;1;2020-04-05
32;49;1;2020-04-06
32;49;1;2020-04-07
32;49;1;2020-04-08
32;49;1;2020-04-09
32;49;1;2020-04-10
32;49;1;2020-04-11
32;49;1;2020-04-12
32;49;1;2020-04-13
32;49;1;2020-04-14
32;49;1;2020-04-15
32;49;1;2020-04-16
32;49;1;2020-04-17
32;49;2;2020-04-18
32;49;2;2020-04-19
32;49;2;2020-04-20
32;49;2;2020-04-21
32;49;2;2020-04-22
32;49;2;2020-04-23
32;49;2;2020-04-24
32;49;2;2020-04-25
32;49;2;2020-04-26
32;49;2;2020-04-27
32;49;2;2020-04-28
32;49;2;2020-04-29
32;49;2;2020-04-30
32;49;2;2020-05-01
32;49;2;2020-05-02
32;49;2;2020-05-03
32;49;2;2020-05-04
32;49;2;2020-05-05
32;49;2;2020-05-06
32;49;2;2020-05-07
32;49;2;2020-05-08
32;49;2;2020-05-09
32;49;2;2020-05-10
32;49;2;2020-05-11
32;49;2;2020-05-12
32;49;2;2020-05-13
32;49;2;2020-05-14
32;49;2;2020-05-15
32;49;2;2020-05-16
32;49;2;2020-05-17
32;59;0;2020-03-06
32;59;0;2020-03-07
32;59;0;2020-03-08
32;59;0;2020-03-09
32;59;0;2020-03-10
32;59;0;2020-03-11
32;59;0;2020-03-12
32;59;0;2020-03-13
32;59;0;2020-03-14
32;59;0;2020-03-15
32;59;0;2020-03-16
32;59;0;2020-03-17
32;59;0;2020-03-18
32;59;0;2020-03-19
32;59;0;2020-03-20
32;59;0;2020-03-21
32;59;1;2020-03-22
32;59;1;2020-03-23
32;59;1;2020-03-24
32;59;1;2020-03-25
32;59;1;2020-03-26
32;59;1;2020-03-27
32;59;1;2020-03-28
32;59;1;2020-03-29
32;59;1;2020-03-30
32;59;2;2020-03-31
32;59;2;2020-04-01
32;59;2;2020-04-02
32;59;2;2020-04-03
32;59;2;2020-04-04
32;59;2;2020-04-05
32;59;2;2020-04-06
32;59;2;2020-04-07
32;59;3;2020-04-08
32;59;3;2020-04-09
32;59;3;2020-04-10
32;59;4;2020-04-11
32;59;7;2020-04-12
32;59;7;2020-04-13
32;59;8;2020-04-14
32;59;9;2020-04-15
32;59;9;2020-04-16
32;59;9;2020-04-17
32;59;9;2020-04-18
32;59;10;2020-04-19
32;59;10;2020-04-20
32;59;11;2020-04-21
32;59;12;2020-04-22
32;59;13;2020-04-23
32;59;13;2020-04-24
32;59;13;2020-04-25
32;59;13;2020-04-26
32;59;13;2020-04-27
32;59;13;2020-04-28
32;59;13;2020-04-29
32;59;13;2020-04-30
32;59;13;2020-05-01
32;59;13;2020-05-02
32;59;13;2020-05-03
32;59;13;2020-05-04
32;59;13;2020-05-05
32;59;13;2020-05-06
32;59;14;2020-05-07
32;59;14;2020-05-08
32;59;14;2020-05-09
32;59;14;2020-05-10
32;59;14;2020-05-11
32;59;14;2020-05-12
32;59;14;2020-05-13
32;59;14;2020-05-14
32;59;14;2020-05-15
32;59;14;2020-05-16
32;59;14;2020-05-17
32;69;0;2020-03-06
32;69;0;2020-03-07
32;69;0;2020-03-08
32;69;0;2020-03-09
32;69;0;2020-03-10
32;69;0;2020-03-11
32;69;0;2020-03-12
32;69;0;2020-03-13
32;69;0;2020-03-14
32;69;0;2020-03-15
32;69;0;2020-03-16
32;69;0;2020-03-17
32;69;0;2020-03-18
32;69;0;2020-03-19
32;69;0;2020-03-20
32;69;0;2020-03-21
32;69;1;2020-03-22
32;69;1;2020-03-23
32;69;2;2020-03-24
32;69;2;2020-03-25
32;69;2;2020-03-26
32;69;2;2020-03-27
32;69;3;2020-03-28
32;69;3;2020-03-29
32;69;4;2020-03-30
32;69;5;2020-03-31
32;69;5;2020-04-01
32;69;5;2020-04-02
32;69;6;2020-04-03
32;69;7;2020-04-04
32;69;9;2020-04-05
32;69;10;2020-04-06
32;69;12;2020-04-07
32;69;14;2020-04-08
32;69;17;2020-04-09
32;69;17;2020-04-10
32;69;18;2020-04-11
32;69;18;2020-04-12
32;69;18;2020-04-13
32;69;19;2020-04-14
32;69;19;2020-04-15
32;69;22;2020-04-16
32;69;23;2020-04-17
32;69;24;2020-04-18
32;69;24;2020-04-19
32;69;24;2020-04-20
32;69;25;2020-04-21
32;69;26;2020-04-22
32;69;26;2020-04-23
32;69;26;2020-04-24
32;69;26;2020-04-25
32;69;26;2020-04-26
32;69;28;2020-04-27
32;69;28;2020-04-28
32;69;30;2020-04-29
32;69;30;2020-04-30
32;69;30;2020-05-01
32;69;30;2020-05-02
32;69;30;2020-05-03
32;69;30;2020-05-04
32;69;31;2020-05-05
32;69;31;2020-05-06
32;69;31;2020-05-07
32;69;31;2020-05-08
32;69;31;2020-05-09
32;69;31;2020-05-10
32;69;31;2020-05-11
32;69;31;2020-05-12
32;69;32;2020-05-13
32;69;32;2020-05-14
32;69;32;2020-05-15
32;69;32;2020-05-16
32;69;32;2020-05-17
32;79;0;2020-03-06
32;79;0;2020-03-07
32;79;0;2020-03-08
32;79;0;2020-03-09
32;79;0;2020-03-10
32;79;0;2020-03-11
32;79;0;2020-03-12
32;79;0;2020-03-13
32;79;0;2020-03-14
32;79;0;2020-03-15
32;79;0;2020-03-16
32;79;1;2020-03-17
32;79;2;2020-03-18
32;79;2;2020-03-19
32;79;2;2020-03-20
32;79;2;2020-03-21
32;79;2;2020-03-22
32;79;2;2020-03-23
32;79;2;2020-03-24
32;79;4;2020-03-25
32;79;4;2020-03-26
32;79;4;2020-03-27
32;79;4;2020-03-28
32;79;4;2020-03-29
32;79;4;2020-03-30
32;79;4;2020-03-31
32;79;5;2020-04-01
32;79;6;2020-04-02
32;79;8;2020-04-03
32;79;8;2020-04-04
32;79;9;2020-04-05
32;79;12;2020-04-06
32;79;14;2020-04-07
32;79;15;2020-04-08
32;79;16;2020-04-09
32;79;18;2020-04-10
32;79;21;2020-04-11
32;79;21;2020-04-12
32;79;23;2020-04-13
32;79;23;2020-04-14
32;79;25;2020-04-15
32;79;26;2020-04-16
32;79;27;2020-04-17
32;79;28;2020-04-18
32;79;29;2020-04-19
32;79;33;2020-04-20
32;79;36;2020-04-21
32;79;38;2020-04-22
32;79;40;2020-04-23
32;79;42;2020-04-24
32;79;44;2020-04-25
32;79;45;2020-04-26
32;79;46;2020-04-27
32;79;47;2020-04-28
32;79;50;2020-04-29
32;79;50;2020-04-30
32;79;50;2020-05-01
32;79;51;2020-05-02
32;79;51;2020-05-03
32;79;51;2020-05-04
32;79;53;2020-05-05
32;79;53;2020-05-06
32;79;56;2020-05-07
32;79;56;2020-05-08
32;79;56;2020-05-09
32;79;58;2020-05-10
32;79;61;2020-05-11
32;79;62;2020-05-12
32;79;62;2020-05-13
32;79;62;2020-05-14
32;79;63;2020-05-15
32;79;63;2020-05-16
32;79;63;2020-05-17
32;89;0;2020-03-06
32;89;0;2020-03-07
32;89;0;2020-03-08
32;89;0;2020-03-09
32;89;0;2020-03-10
32;89;0;2020-03-11
32;89;0;2020-03-12
32;89;0;2020-03-13
32;89;0;2020-03-14
32;89;2;2020-03-15
32;89;2;2020-03-16
32;89;2;2020-03-17
32;89;3;2020-03-18
32;89;5;2020-03-19
32;89;6;2020-03-20
32;89;8;2020-03-21
32;89;8;2020-03-22
32;89;8;2020-03-23
32;89;8;2020-03-24
32;89;9;2020-03-25
32;89;9;2020-03-26
32;89;10;2020-03-27
32;89;11;2020-03-28
32;89;14;2020-03-29
32;89;14;2020-03-30
32;89;14;2020-03-31
32;89;15;2020-04-01
32;89;18;2020-04-02
32;89;21;2020-04-03
32;89;28;2020-04-04
32;89;32;2020-04-05
32;89;33;2020-04-06
32;89;37;2020-04-07
32;89;43;2020-04-08
32;89;58;2020-04-09
32;89;68;2020-04-10
32;89;72;2020-04-11
32;89;73;2020-04-12
32;89;76;2020-04-13
32;89;83;2020-04-14
32;89;87;2020-04-15
32;89;95;2020-04-16
32;89;99;2020-04-17
32;89;102;2020-04-18
32;89;105;2020-04-19
32;89;109;2020-04-20
32;89;111;2020-04-21
32;89;115;2020-04-22
32;89;119;2020-04-23
32;89;121;2020-04-24
32;89;121;2020-04-25
32;89;122;2020-04-26
32;89;126;2020-04-27
32;89;129;2020-04-28
32;89;130;2020-04-29
32;89;134;2020-04-30
32;89;135;2020-05-01
32;89;140;2020-05-02
32;89;143;2020-05-03
32;89;145;2020-05-04
32;89;147;2020-05-05
32;89;150;2020-05-06
32;89;152;2020-05-07
32;89;153;2020-05-08
32;89;153;2020-05-09
32;89;153;2020-05-10
32;89;154;2020-05-11
32;89;157;2020-05-12
32;89;157;2020-05-13
32;89;159;2020-05-14
32;89;161;2020-05-15
32;89;161;2020-05-16
32;89;164;2020-05-17
32;90;0;2020-03-06
32;90;0;2020-03-07
32;90;0;2020-03-08
32;90;0;2020-03-09
32;90;0;2020-03-10
32;90;0;2020-03-11
32;90;0;2020-03-12
32;90;0;2020-03-13
32;90;0;2020-03-14
32;90;0;2020-03-15
32;90;0;2020-03-16
32;90;1;2020-03-17
32;90;1;2020-03-18
32;90;1;2020-03-19
32;90;1;2020-03-20
32;90;1;2020-03-21
32;90;1;2020-03-22
32;90;1;2020-03-23
32;90;2;2020-03-24
32;90;3;2020-03-25
32;90;5;2020-03-26
32;90;5;2020-03-27
32;90;7;2020-03-28
32;90;7;2020-03-29
32;90;8;2020-03-30
32;90;12;2020-03-31
32;90;16;2020-04-01
32;90;19;2020-04-02
32;90;25;2020-04-03
32;90;26;2020-04-04
32;90;27;2020-04-05
32;90;27;2020-04-06
32;90;31;2020-04-07
32;90;34;2020-04-08
32;90;34;2020-04-09
32;90;39;2020-04-10
32;90;47;2020-04-11
32;90;47;2020-04-12
32;90;51;2020-04-13
32;90;57;2020-04-14
32;90;62;2020-04-15
32;90;66;2020-04-16
32;90;67;2020-04-17
32;90;71;2020-04-18
32;90;73;2020-04-19
32;90;74;2020-04-20
32;90;75;2020-04-21
32;90;78;2020-04-22
32;90;83;2020-04-23
32;90;85;2020-04-24
32;90;88;2020-04-25
32;90;91;2020-04-26
32;90;94;2020-04-27
32;90;94;2020-04-28
32;90;97;2020-04-29
32;90;99;2020-04-30
32;90;100;2020-05-01
32;90;100;2020-05-02
32;90;100;2020-05-03
32;90;101;2020-05-04
32;90;103;2020-05-05
32;90;105;2020-05-06
32;90;107;2020-05-07
32;90;108;2020-05-08
32;90;109;2020-05-09
32;90;110;2020-05-10
32;90;111;2020-05-11
32;90;113;2020-05-12
32;90;113;2020-05-13
32;90;114;2020-05-14
32;90;116;2020-05-15
32;90;116;2020-05-16
32;90;117;2020-05-17
44;0;1;2020-03-06
44;0;2;2020-03-07
44;0;3;2020-03-08
44;0;5;2020-03-09
44;0;6;2020-03-10
44;0;13;2020-03-11
44;0;22;2020-03-12
44;0;32;2020-03-13
44;0;44;2020-03-14
44;0;60;2020-03-15
44;0;82;2020-03-16
44;0;96;2020-03-17
44;0;120;2020-03-18
44;0;146;2020-03-19
44;0;179;2020-03-20
44;0;209;2020-03-21
44;0;264;2020-03-22
44;0;313;2020-03-23
44;0;368;2020-03-24
44;0;425;2020-03-25
44;0;493;2020-03-26
44;0;555;2020-03-27
44;0;618;2020-03-28
44;0;670;2020-03-29
44;0;738;2020-03-30
44;0;789;2020-03-31
44;0;852;2020-04-01
44;0;917;2020-04-02
44;0;1004;2020-04-03
44;0;1056;2020-04-04
44;0;1116;2020-04-05
44;0;1172;2020-04-06
44;0;1234;2020-04-07
44;0;1292;2020-04-08
44;0;1353;2020-04-09
44;0;1403;2020-04-10
44;0;1445;2020-04-11
44;0;1479;2020-04-12
44;0;1521;2020-04-13
44;0;1570;2020-04-14
44;0;1618;2020-04-15
44;0;1662;2020-04-16
44;0;1718;2020-04-17
44;0;1752;2020-04-18
44;0;1786;2020-04-19
44;0;1811;2020-04-20
44;0;1838;2020-04-21
44;0;1869;2020-04-22
44;0;1892;2020-04-23
44;0;1932;2020-04-24
44;0;1956;2020-04-25
44;0;1973;2020-04-26
44;0;2003;2020-04-27
44;0;2022;2020-04-28
44;0;2044;2020-04-29
44;0;2062;2020-04-30
44;0;2072;2020-05-01
44;0;2085;2020-05-02
44;0;2103;2020-05-03
44;0;2121;2020-05-04
44;0;2138;2020-05-05
44;0;2156;2020-05-06
44;0;2175;2020-05-07
44;0;2183;2020-05-08
44;0;2197;2020-05-09
44;0;2207;2020-05-10
44;0;2218;2020-05-11
44;0;2226;2020-05-12
44;0;2240;2020-05-13
44;0;2243;2020-05-14
44;0;2258;2020-05-15
44;0;2269;2020-05-16
44;0;2275;2020-05-17
44;09;0;2020-03-06
44;09;0;2020-03-07
44;09;0;2020-03-08
44;09;0;2020-03-09
44;09;0;2020-03-10
44;09;0;2020-03-11
44;09;0;2020-03-12
44;09;0;2020-03-13
44;09;0;2020-03-14
44;09;0;2020-03-15
44;09;0;2020-03-16
44;09;0;2020-03-17
44;09;0;2020-03-18
44;09;0;2020-03-19
44;09;0;2020-03-20
44;09;0;2020-03-21
44;09;0;2020-03-22
44;09;0;2020-03-23
44;09;0;2020-03-24
44;09;0;2020-03-25
44;09;0;2020-03-26
44;09;0;2020-03-27
44;09;0;2020-03-28
44;09;0;2020-03-29
44;09;0;2020-03-30
44;09;0;2020-03-31
44;09;0;2020-04-01
44;09;0;2020-04-02
44;09;0;2020-04-03
44;09;0;2020-04-04
44;09;0;2020-04-05
44;09;0;2020-04-06
44;09;0;2020-04-07
44;09;0;2020-04-08
44;09;0;2020-04-09
44;09;0;2020-04-10
44;09;0;2020-04-11
44;09;0;2020-04-12
44;09;0;2020-04-13
44;09;0;2020-04-14
44;09;0;2020-04-15
44;09;0;2020-04-16
44;09;0;2020-04-17
44;09;0;2020-04-18
44;09;0;2020-04-19
44;09;0;2020-04-20
44;09;0;2020-04-21
44;09;0;2020-04-22
44;09;0;2020-04-23
44;09;0;2020-04-24
44;09;0;2020-04-25
44;09;0;2020-04-26
44;09;0;2020-04-27
44;09;0;2020-04-28
44;09;0;2020-04-29
44;09;0;2020-04-30
44;09;0;2020-05-01
44;09;0;2020-05-02
44;09;0;2020-05-03
44;09;0;2020-05-04
44;09;0;2020-05-05
44;09;0;2020-05-06
44;09;1;2020-05-07
44;09;1;2020-05-08
44;09;1;2020-05-09
44;09;1;2020-05-10
44;09;1;2020-05-11
44;09;1;2020-05-12
44;09;1;2020-05-13
44;09;1;2020-05-14
44;09;1;2020-05-15
44;09;1;2020-05-16
44;09;1;2020-05-17
44;19;0;2020-03-06
44;19;0;2020-03-07
44;19;0;2020-03-08
44;19;0;2020-03-09
44;19;0;2020-03-10
44;19;0;2020-03-11
44;19;0;2020-03-12
44;19;0;2020-03-13
44;19;0;2020-03-14
44;19;0;2020-03-15
44;19;0;2020-03-16
44;19;0;2020-03-17
44;19;0;2020-03-18
44;19;0;2020-03-19
44;19;0;2020-03-20
44;19;0;2020-03-21
44;19;0;2020-03-22
44;19;0;2020-03-23
44;19;0;2020-03-24
44;19;0;2020-03-25
44;19;0;2020-03-26
44;19;0;2020-03-27
44;19;0;2020-03-28
44;19;0;2020-03-29
44;19;0;2020-03-30
44;19;0;2020-03-31
44;19;0;2020-04-01
44;19;0;2020-04-02
44;19;0;2020-04-03
44;19;0;2020-04-04
44;19;0;2020-04-05
44;19;0;2020-04-06
44;19;0;2020-04-07
44;19;0;2020-04-08
44;19;0;2020-04-09
44;19;0;2020-04-10
44;19;0;2020-04-11
44;19;0;2020-04-12
44;19;0;2020-04-13
44;19;0;2020-04-14
44;19;0;2020-04-15
44;19;0;2020-04-16
44;19;0;2020-04-17
44;19;0;2020-04-18
44;19;0;2020-04-19
44;19;0;2020-04-20
44;19;0;2020-04-21
44;19;0;2020-04-22
44;19;0;2020-04-23
44;19;0;2020-04-24
44;19;0;2020-04-25
44;19;0;2020-04-26
44;19;0;2020-04-27
44;19;0;2020-04-28
44;19;0;2020-04-29
44;19;0;2020-04-30
44;19;0;2020-05-01
44;19;0;2020-05-02
44;19;0;2020-05-03
44;19;0;2020-05-04
44;19;0;2020-05-05
44;19;0;2020-05-06
44;19;0;2020-05-07
44;19;0;2020-05-08
44;19;0;2020-05-09
44;19;0;2020-05-10
44;19;0;2020-05-11
44;19;0;2020-05-12
44;19;0;2020-05-13
44;19;0;2020-05-14
44;19;0;2020-05-15
44;19;0;2020-05-16
44;19;0;2020-05-17
44;29;0;2020-03-06
44;29;0;2020-03-07
44;29;0;2020-03-08
44;29;0;2020-03-09
44;29;0;2020-03-10
44;29;0;2020-03-11
44;29;0;2020-03-12
44;29;0;2020-03-13
44;29;0;2020-03-14
44;29;0;2020-03-15
44;29;0;2020-03-16
44;29;1;2020-03-17
44;29;1;2020-03-18
44;29;1;2020-03-19
44;29;1;2020-03-20
44;29;1;2020-03-21
44;29;1;2020-03-22
44;29;1;2020-03-23
44;29;2;2020-03-24
44;29;2;2020-03-25
44;29;2;2020-03-26
44;29;2;2020-03-27
44;29;2;2020-03-28
44;29;2;2020-03-29
44;29;2;2020-03-30
44;29;2;2020-03-31
44;29;2;2020-04-01
44;29;2;2020-04-02
44;29;2;2020-04-03
44;29;2;2020-04-04
44;29;2;2020-04-05
44;29;2;2020-04-06
44;29;2;2020-04-07
44;29;2;2020-04-08
44;29;2;2020-04-09
44;29;2;2020-04-10
44;29;2;2020-04-11
44;29;2;2020-04-12
44;29;2;2020-04-13
44;29;2;2020-04-14
44;29;2;2020-04-15
44;29;2;2020-04-16
44;29;2;2020-04-17
44;29;2;2020-04-18
44;29;2;2020-04-19
44;29;2;2020-04-20
44;29;2;2020-04-21
44;29;2;2020-04-22
44;29;2;2020-04-23
44;29;2;2020-04-24
44;29;2;2020-04-25
44;29;2;2020-04-26
44;29;2;2020-04-27
44;29;2;2020-04-28
44;29;2;2020-04-29
44;29;2;2020-04-30
44;29;2;2020-05-01
44;29;2;2020-05-02
44;29;2;2020-05-03
44;29;2;2020-05-04
44;29;2;2020-05-05
44;29;2;2020-05-06
44;29;2;2020-05-07
44;29;2;2020-05-08
44;29;2;2020-05-09
44;29;2;2020-05-10
44;29;2;2020-05-11
44;29;2;2020-05-12
44;29;2;2020-05-13
44;29;2;2020-05-14
44;29;2;2020-05-15
44;29;2;2020-05-16
44;29;2;2020-05-17
44;39;0;2020-03-06
44;39;0;2020-03-07
44;39;0;2020-03-08
44;39;0;2020-03-09
44;39;0;2020-03-10
44;39;1;2020-03-11
44;39;1;2020-03-12
44;39;1;2020-03-13
44;39;1;2020-03-14
44;39;1;2020-03-15
44;39;1;2020-03-16
44;39;1;2020-03-17
44;39;1;2020-03-18
44;39;1;2020-03-19
44;39;1;2020-03-20
44;39;1;2020-03-21
44;39;1;2020-03-22
44;39;1;2020-03-23
44;39;1;2020-03-24
44;39;2;2020-03-25
44;39;2;2020-03-26
44;39;2;2020-03-27
44;39;2;2020-03-28
44;39;3;2020-03-29
44;39;3;2020-03-30
44;39;3;2020-03-31
44;39;3;2020-04-01
44;39;3;2020-04-02
44;39;6;2020-04-03
44;39;6;2020-04-04
44;39;6;2020-04-05
44;39;6;2020-04-06
44;39;6;2020-04-07
44;39;6;2020-04-08
44;39;7;2020-04-09
44;39;8;2020-04-10
44;39;8;2020-04-11
44;39;8;2020-04-12
44;39;8;2020-04-13
44;39;8;2020-04-14
44;39;8;2020-04-15
44;39;8;2020-04-16
44;39;8;2020-04-17
44;39;8;2020-04-18
44;39;8;2020-04-19
44;39;9;2020-04-20
44;39;9;2020-04-21
44;39;9;2020-04-22
44;39;9;2020-04-23
44;39;9;2020-04-24
44;39;9;2020-04-25
44;39;9;2020-04-26
44;39;9;2020-04-27
44;39;9;2020-04-28
44;39;9;2020-04-29
44;39;9;2020-04-30
44;39;9;2020-05-01
44;39;9;2020-05-02
44;39;9;2020-05-03
44;39;9;2020-05-04
44;39;9;2020-05-05
44;39;9;2020-05-06
44;39;9;2020-05-07
44;39;9;2020-05-08
44;39;9;2020-05-09
44;39;9;2020-05-10
44;39;9;2020-05-11
44;39;9;2020-05-12
44;39;9;2020-05-13
44;39;9;2020-05-14
44;39;9;2020-05-15
44;39;9;2020-05-16
44;39;9;2020-05-17
44;49;0;2020-03-06
44;49;0;2020-03-07
44;49;0;2020-03-08
44;49;0;2020-03-09
44;49;0;2020-03-10
44;49;0;2020-03-11
44;49;0;2020-03-12
44;49;1;2020-03-13
44;49;1;2020-03-14
44;49;1;2020-03-15
44;49;1;2020-03-16
44;49;1;2020-03-17
44;49;2;2020-03-18
44;49;2;2020-03-19
44;49;2;2020-03-20
44;49;3;2020-03-21
44;49;3;2020-03-22
44;49;3;2020-03-23
44;49;3;2020-03-24
44;49;3;2020-03-25
44;49;4;2020-03-26
44;49;5;2020-03-27
44;49;6;2020-03-28
44;49;8;2020-03-29
44;49;8;2020-03-30
44;49;8;2020-03-31
44;49;8;2020-04-01
44;49;8;2020-04-02
44;49;8;2020-04-03
44;49;9;2020-04-04
44;49;10;2020-04-05
44;49;11;2020-04-06
44;49;13;2020-04-07
44;49;15;2020-04-08
44;49;15;2020-04-09
44;49;16;2020-04-10
44;49;16;2020-04-11
44;49;16;2020-04-12
44;49;16;2020-04-13
44;49;16;2020-04-14
44;49;18;2020-04-15
44;49;18;2020-04-16
44;49;18;2020-04-17
44;49;20;2020-04-18
44;49;20;2020-04-19
44;49;20;2020-04-20
44;49;21;2020-04-21
44;49;21;2020-04-22
44;49;21;2020-04-23
44;49;21;2020-04-24
44;49;22;2020-04-25
44;49;23;2020-04-26
44;49;23;2020-04-27
44;49;23;2020-04-28
44;49;23;2020-04-29
44;49;23;2020-04-30
44;49;23;2020-05-01
44;49;23;2020-05-02
44;49;23;2020-05-03
44;49;23;2020-05-04
44;49;23;2020-05-05
44;49;23;2020-05-06
44;49;23;2020-05-07
44;49;23;2020-05-08
44;49;23;2020-05-09
44;49;23;2020-05-10
44;49;23;2020-05-11
44;49;23;2020-05-12
44;49;23;2020-05-13
44;49;23;2020-05-14
44;49;23;2020-05-15
44;49;23;2020-05-16
44;49;23;2020-05-17
44;59;0;2020-03-06
44;59;0;2020-03-07
44;59;0;2020-03-08
44;59;0;2020-03-09
44;59;0;2020-03-10
44;59;0;2020-03-11
44;59;0;2020-03-12
44;59;0;2020-03-13
44;59;0;2020-03-14
44;59;0;2020-03-15
44;59;2;2020-03-16
44;59;3;2020-03-17
44;59;4;2020-03-18
44;59;5;2020-03-19
44;59;5;2020-03-20
44;59;5;2020-03-21
44;59;6;2020-03-22
44;59;6;2020-03-23
44;59;9;2020-03-24
44;59;10;2020-03-25
44;59;11;2020-03-26
44;59;13;2020-03-27
44;59;14;2020-03-28
44;59;16;2020-03-29
44;59;21;2020-03-30
44;59;24;2020-03-31
44;59;27;2020-04-01
44;59;27;2020-04-02
44;59;30;2020-04-03
44;59;34;2020-04-04
44;59;36;2020-04-05
44;59;40;2020-04-06
44;59;42;2020-04-07
44;59;43;2020-04-08
44;59;44;2020-04-09
44;59;44;2020-04-10
44;59;45;2020-04-11
44;59;45;2020-04-12
44;59;48;2020-04-13
44;59;49;2020-04-14
44;59;52;2020-04-15
44;59;53;2020-04-16
44;59;54;2020-04-17
44;59;56;2020-04-18
44;59;56;2020-04-19
44;59;57;2020-04-20
44;59;58;2020-04-21
44;59;58;2020-04-22
44;59;59;2020-04-23
44;59;60;2020-04-24
44;59;60;2020-04-25
44;59;60;2020-04-26
44;59;61;2020-04-27
44;59;61;2020-04-28
44;59;62;2020-04-29
44;59;63;2020-04-30
44;59;64;2020-05-01
44;59;64;2020-05-02
44;59;64;2020-05-03
44;59;64;2020-05-04
44;59;64;2020-05-05
44;59;64;2020-05-06
44;59;65;2020-05-07
44;59;66;2020-05-08
44;59;68;2020-05-09
44;59;68;2020-05-10
44;59;68;2020-05-11
44;59;68;2020-05-12
44;59;69;2020-05-13
44;59;69;2020-05-14
44;59;69;2020-05-15
44;59;70;2020-05-16
44;59;71;2020-05-17
44;69;0;2020-03-06
44;69;0;2020-03-07
44;69;0;2020-03-08
44;69;1;2020-03-09
44;69;1;2020-03-10
44;69;1;2020-03-11
44;69;1;2020-03-12
44;69;2;2020-03-13
44;69;3;2020-03-14
44;69;4;2020-03-15
44;69;5;2020-03-16
44;69;5;2020-03-17
44;69;6;2020-03-18
44;69;7;2020-03-19
44;69;11;2020-03-20
44;69;14;2020-03-21
44;69;21;2020-03-22
44;69;27;2020-03-23
44;69;33;2020-03-24
44;69;38;2020-03-25
44;69;44;2020-03-26
44;69;51;2020-03-27
44;69;63;2020-03-28
44;69;64;2020-03-29
44;69;68;2020-03-30
44;69;77;2020-03-31
44;69;87;2020-04-01
44;69;90;2020-04-02
44;69;100;2020-04-03
44;69;103;2020-04-04
44;69;111;2020-04-05
44;69;118;2020-04-06
44;69;125;2020-04-07
44;69;127;2020-04-08
44;69;134;2020-04-09
44;69;137;2020-04-10
44;69;142;2020-04-11
44;69;145;2020-04-12
44;69;148;2020-04-13
44;69;151;2020-04-14
44;69;157;2020-04-15
44;69;161;2020-04-16
44;69;171;2020-04-17
44;69;174;2020-04-18
44;69;178;2020-04-19
44;69;181;2020-04-20
44;69;186;2020-04-21
44;69;187;2020-04-22
44;69;190;2020-04-23
44;69;194;2020-04-24
44;69;197;2020-04-25
44;69;198;2020-04-26
44;69;202;2020-04-27
44;69;205;2020-04-28
44;69;208;2020-04-29
44;69;212;2020-04-30
44;69;213;2020-05-01
44;69;214;2020-05-02
44;69;215;2020-05-03
44;69;219;2020-05-04
44;69;222;2020-05-05
44;69;224;2020-05-06
44;69;228;2020-05-07
44;69;230;2020-05-08
44;69;231;2020-05-09
44;69;231;2020-05-10
44;69;232;2020-05-11
44;69;233;2020-05-12
44;69;234;2020-05-13
44;69;234;2020-05-14
44;69;238;2020-05-15
44;69;239;2020-05-16
44;69;241;2020-05-17
44;79;0;2020-03-06
44;79;0;2020-03-07
44;79;1;2020-03-08
44;79;1;2020-03-09
44;79;1;2020-03-10
44;79;3;2020-03-11
44;79;5;2020-03-12
44;79;6;2020-03-13
44;79;9;2020-03-14
44;79;13;2020-03-15
44;79;17;2020-03-16
44;79;18;2020-03-17
44;79;21;2020-03-18
44;79;26;2020-03-19
44;79;35;2020-03-20
44;79;46;2020-03-21
44;79;53;2020-03-22
44;79;65;2020-03-23
44;79;78;2020-03-24
44;79;95;2020-03-25
44;79;113;2020-03-26
44;79;132;2020-03-27
44;79;152;2020-03-28
44;79;169;2020-03-29
44;79;190;2020-03-30
44;79;201;2020-03-31
44;79;219;2020-04-01
44;79;242;2020-04-02
44;79;269;2020-04-03
44;79;282;2020-04-04
44;79;299;2020-04-05
